"Date","Price","Open","High","Low","Vol.","Change %"
"01/20/2019","46.07","48.43","48.43","44.76","2.09M","-4.68%"
"01/13/2019","48.33","45.00","49.99","44.54","2.09M","7.59%"
"01/06/2019","44.92","44.26","45.85","42.00","5.52M","1.49%"
"12/30/2018","44.26","41.84","44.45","40.50","1.56M","5.76%"
"12/23/2018","41.85","41.48","43.00","40.00","798.15K","0.29%"
"12/16/2018","41.73","43.14","45.00","41.00","1.62M","-3.49%"
"12/09/2018","43.24","44.68","44.68","42.50","1.53M","-2.55%"
"12/02/2018","44.37","44.25","45.44","41.61","2.19M","0.50%"
"11/25/2018","44.15","42.17","44.79","41.00","3.69M","4.70%"
"11/18/2018","42.17","42.89","43.99","40.00","1.28M","-1.91%"
"11/11/2018","42.99","43.77","45.10","42.00","1.50M","-1.78%"
"11/04/2018","43.77","42.45","46.24","41.01","2.15M","2.87%"
"10/28/2018","42.55","45.56","45.56","39.75","1.52M","-6.34%"
"10/21/2018","45.43","42.80","46.08","40.01","2.04M","4.03%"
"10/14/2018","43.67","44.10","47.38","41.55","2.75M","-2.96%"
"10/07/2018","45.00","47.35","48.13","43.49","1.72M","-4.76%"
"09/30/2018","47.25","50.00","50.14","46.80","1.77M","-5.27%"
"09/23/2018","49.88","50.07","50.59","48.54","1.91M","-0.38%"
"09/16/2018","50.07","50.08","50.48","48.30","2.40M","-0.02%"
"09/09/2018","50.08","50.17","51.19","47.61","2.25M","0.30%"
"09/02/2018","49.93","47.78","51.00","46.60","2.18M","4.26%"
"08/26/2018","47.89","47.40","50.68","47.23","2.28M","1.27%"
"08/19/2018","47.29","47.00","48.29","46.28","1.97M","0.72%"
"08/12/2018","46.95","47.53","48.73","46.49","1.52M","-1.20%"
"08/05/2018","47.52","50.44","50.79","47.00","1.35M","-5.77%"
"07/29/2018","50.43","49.83","50.99","49.21","1.63M","1.20%"
"07/22/2018","49.83","50.22","51.20","48.61","1.68M","-1.07%"
"07/15/2018","50.37","50.06","51.00","49.17","1.37M","0.82%"
"07/08/2018","49.96","47.46","50.48","46.59","4.09M","5.02%"
"07/01/2018","47.57","49.23","49.80","45.94","2.27M","-3.14%"
"06/24/2018","49.11","49.69","50.00","47.66","2.73M","-1.15%"
"06/17/2018","49.68","50.98","51.20","49.00","1.88M","-2.55%"
"06/10/2018","50.98","50.96","51.21","50.21","3.57M","0.24%"
"06/03/2018","50.86","50.08","51.20","49.51","7.32M","1.56%"
"05/27/2018","50.08","49.69","51.98","47.88","5.63M","0.78%"
"05/20/2018","49.69","52.20","52.43","49.16","9.55M","-4.44%"
"05/13/2018","52.00","51.02","52.98","48.50","3.05M","1.94%"
"05/06/2018","51.01","49.65","52.90","48.05","4.54M","2.47%"
"04/29/2018","49.78","51.58","54.50","49.60","1.45M","-3.21%"
"04/22/2018","51.43","52.90","55.54","50.28","1.83M","-2.74%"
"04/15/2018","52.88","51.82","53.08","51.41","2.35M","1.85%"
"04/08/2018","51.92","52.00","53.35","50.60","4.30M","-0.12%"
"04/01/2018","51.98","50.48","53.52","50.00","3.70M","3.30%"
"03/25/2018","50.32","51.29","52.20","49.60","1.19M","-1.74%"
"03/18/2018","51.21","52.00","52.73","50.10","1.89M","-0.89%"
"03/11/2018","51.67","51.47","52.20","50.90","2.55M","0.41%"
"03/04/2018","51.46","50.52","52.02","49.80","4.69M","1.84%"
"02/25/2018","50.53","49.39","50.99","48.89","4.72M","2.33%"
"02/18/2018","49.38","49.32","49.79","48.00","6.13M","0.12%"
"02/11/2018","49.32","46.60","51.11","45.39","3.31M","6.09%"
"02/04/2018","46.49","46.00","47.80","43.21","3.60M","-1.88%"
"01/28/2018","47.38","41.99","48.00","41.99","3.41M","12.84%"
"01/21/2018","41.99","39.00","42.00","38.46","6.63M","7.31%"
"01/14/2018","39.13","37.95","39.59","37.00","4.99M","5.16%"
"01/07/2018","37.21","36.01","38.52","34.00","3.78M","3.48%"
"12/31/2017","35.96","36.49","36.99","35.60","2.12M","-1.48%"
"12/24/2017","36.50","34.94","36.99","34.90","1.79M","4.49%"
"12/17/2017","34.93","35.00","36.06","34.07","2.11M","-0.17%"
"12/10/2017","34.99","33.91","35.82","33.81","2.44M","2.10%"
"12/03/2017","34.27","34.14","34.35","33.50","2.70M","0.38%"
"11/26/2017","34.14","34.00","34.86","33.41","1.87M","0.44%"
"11/19/2017","33.99","33.10","33.99","32.63","1.27M","2.69%"
"11/12/2017","33.10","31.88","33.99","30.95","952.30K","3.60%"
"11/05/2017","31.95","31.21","33.60","31.21","3.62M","2.37%"
"10/29/2017","31.21","31.94","31.94","30.59","1.19M","-1.86%"
"10/22/2017","31.80","30.68","32.00","30.24","5.00M","2.28%"
"10/15/2017","31.09","30.45","31.72","29.23","983.66K","2.14%"
"10/08/2017","30.44","29.76","31.09","29.60","7.05M","2.39%"
"10/01/2017","29.73","30.00","30.10","29.51","1.49M","-1.23%"
"09/24/2017","30.10","29.00","30.30","29.00","1.82M","1.07%"
"09/17/2017","29.78","30.25","30.25","29.70","911.87K","-1.55%"
"09/10/2017","30.25","30.20","30.52","29.53","1.62M","0.57%"
"09/03/2017","30.08","30.55","30.93","30.01","847.81K","-1.41%"
"08/27/2017","30.51","32.10","32.24","30.48","5.38M","-4.69%"
"08/20/2017","32.01","30.71","32.62","30.71","4.12M","2.73%"
"08/13/2017","31.16","29.60","31.42","29.60","2.17M","6.09%"
"08/06/2017","29.37","30.37","30.39","28.46","1.75M","-3.07%"
"07/30/2017","30.30","30.43","31.00","29.52","2.16M","-0.10%"
"07/23/2017","30.33","31.40","31.59","30.30","1.84M","-3.41%"
"07/16/2017","31.40","30.99","31.78","30.36","2.82M","2.05%"
"07/09/2017","30.77","31.07","31.99","30.34","1.39M","-0.93%"
"07/02/2017","31.06","30.20","31.30","29.52","2.08M","2.95%"
"06/25/2017","30.17","30.48","30.89","29.84","2.31M","-1.02%"
"06/18/2017","30.48","31.03","31.16","29.50","1.38M","-1.80%"
"06/11/2017","31.04","31.28","31.52","30.27","2.03M","-0.74%"
"06/04/2017","31.27","31.00","32.40","31.00","3.16M","-1.42%"
"05/28/2017","31.72","31.15","32.23","30.20","1.73M","1.99%"
"05/21/2017","31.10","30.20","31.15","29.16","1.14M","3.01%"
"05/14/2017","30.19","31.70","32.37","29.00","1.78M","-5.42%"
"05/07/2017","31.92","31.50","32.31","30.93","984.92K","1.04%"
"04/30/2017","31.59","30.91","32.40","30.90","1.19M","2.53%"
"04/23/2017","30.81","31.17","33.25","30.51","1.38M","-1.15%"
"04/16/2017","31.17","30.61","32.00","30.01","1.15M","1.83%"
"04/09/2017","30.61","32.00","32.19","30.51","755.77K","-4.04%"
"04/02/2017","31.90","30.60","32.00","30.00","2.87M","4.62%"
"03/26/2017","30.49","30.81","31.05","29.56","1.65M","-1.13%"
"03/19/2017","30.84","31.59","32.51","30.58","852.38K","-2.37%"
"03/12/2017","31.59","31.80","32.00","30.22","1.29M","-0.66%"
"03/05/2017","31.80","31.86","32.27","30.60","3.07M","-0.19%"
"02/26/2017","31.86","29.79","32.05","29.55","2.89M","6.95%"
"02/19/2017","29.79","28.85","30.39","28.01","1.22M","3.29%"
"02/12/2017","28.84","30.00","30.29","28.04","1.51M","-3.83%"
"02/05/2017","29.99","30.70","30.97","29.50","2.08M","-1.99%"
"01/29/2017","30.60","31.62","32.25","30.00","8.51M","-3.20%"
"01/22/2017","31.61","30.00","32.89","30.00","2.60M","5.26%"
"01/15/2017","30.03","29.52","30.30","28.46","5.70M","1.73%"
"01/08/2017","29.52","29.63","31.50","27.50","1.53M","-0.37%"
"01/01/2017","29.63","29.34","30.58","28.95","636.97K","1.02%"
"12/25/2016","29.33","29.30","30.28","29.00","678.21K","1.35%"
"12/18/2016","28.94","31.07","31.19","28.82","1.23M","-6.83%"
"12/11/2016","31.06","31.60","31.78","30.38","2.77M","-1.40%"
"12/04/2016","31.50","31.00","33.00","30.66","1.78M","1.58%"
"11/27/2016","31.01","31.07","31.90","29.51","2.29M","-0.13%"
"11/20/2016","31.05","30.09","33.63","30.09","447.13K","3.53%"
"11/13/2016","29.99","30.54","34.00","29.85","4.31M","-4.73%"
"11/06/2016","31.48","33.70","35.63","31.30","7.42M","-4.49%"
"10/30/2016","32.96","34.51","35.65","32.12","4.68M","-3.93%"
"10/23/2016","34.31","32.11","36.12","31.72","2.80M","6.92%"
"10/16/2016","32.09","30.32","32.87","30.32","1.66M","5.84%"
"10/09/2016","30.32","29.65","30.99","29.65","1.11M","2.29%"
"10/02/2016","29.64","29.31","30.20","29.10","820.63K","1.13%"
"09/25/2016","29.31","28.97","31.45","28.65","1.30M","0.83%"
"09/18/2016","29.07","28.40","30.75","27.00","1.85M","5.48%"
"09/11/2016","27.56","29.00","29.35","27.01","2.52M","-5.78%"
"09/04/2016","29.25","28.19","31.78","28.04","1.15M","3.80%"
"08/28/2016","28.18","29.00","29.43","27.90","1.53M","-3.06%"
"08/21/2016","29.07","29.78","29.88","28.60","1.82M","-2.38%"
"08/14/2016","29.78","29.94","30.90","29.00","3.36M","2.37%"
"08/07/2016","29.09","27.86","30.95","27.86","1.66M","4.49%"
"07/31/2016","27.84","26.34","28.98","26.34","4.42M","5.78%"
"07/24/2016","26.32","25.99","26.58","24.06","3.16M","1.86%"
"07/17/2016","25.84","25.96","26.18","25.48","2.09M","-0.46%"
"07/10/2016","25.96","26.24","26.49","25.80","1.53M","-0.69%"
"07/03/2016","26.14","25.94","26.40","25.00","3.14M","0.77%"
