"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2020","13,918.84","13,762.84","13,918.84","13,762.84","141.14M","1.13%"
"01/29/2020","13,762.84","13,620.58","13,764.43","13,620.58","79.05M","1.04%"
"01/28/2020","13,620.58","13,639.69","13,639.69","13,563.70","66.57M","-0.14%"
"01/27/2020","13,639.69","13,721.45","13,748.08","13,639.69","50.56M","-0.60%"
"01/26/2020","13,721.45","13,728.09","13,748.29","13,716.65","43.38M","-0.05%"
"01/23/2020","13,728.09","13,752.11","13,782.27","13,720.30","74.30M","-0.17%"
"01/22/2020","13,752.11","13,639.72","13,786.73","13,639.72","48.97M","0.82%"
"01/21/2020","13,639.72","13,773.73","13,773.73","13,631.72","59.66M","-0.97%"
"01/20/2020","13,773.73","13,918.18","13,941.65","13,773.73","51.01M","-1.04%"
"01/19/2020","13,918.18","13,824.16","13,977.72","13,817.52","49.68M","0.68%"
"01/16/2020","13,824.16","13,769.64","13,824.16","13,766.96","55.48M","0.40%"
"01/15/2020","13,769.64","13,756.64","13,779.28","13,713.63","48.21M","0.09%"
"01/14/2020","13,756.64","13,698.64","13,763.83","13,698.09","77.74M","0.42%"
"01/13/2020","13,698.64","13,802.57","13,834.09","13,698.64","98.24M","-0.75%"
"01/12/2020","13,802.57","13,729.81","13,802.99","13,726.32","60.24M","0.53%"
"01/09/2020","13,729.81","13,542.48","13,736.07","13,542.37","82.08M","1.38%"
"01/08/2020","13,542.48","13,212.66","13,542.48","13,102.08","113.25M","2.50%"
"01/06/2020","13,212.66","13,283.66","13,283.66","13,005.23","103.11M","-0.53%"
"01/05/2020","13,283.66","13,899.54","13,899.54","13,283.66","","-4.43%"
"01/02/2020","13,899.54","13,961.56","13,964.95","13,899.54","28.40M","-0.44%"
"12/31/2019","13,961.56","13,937.26","14,092.47","13,926.98","69.50M","0.17%"
"12/30/2019","13,937.26","13,812.98","13,952.29","13,812.86","66.52M","0.90%"
"12/29/2019","13,812.98","13,884.95","13,893.30","13,811.38","46.10M","-0.52%"
"12/26/2019","13,884.95","13,747.68","13,887.12","13,746.82","45.48M","1.00%"
