"Date","Price","Open","High","Low","Vol.","Change %"
"06/21/2020","74.000","74.000","74.000","74.000","0.16K","0.00%"
"06/14/2020","74.000","74.000","74.000","74.000","0.61K","0.00%"
"06/07/2020","74.000","74.000","74.000","74.000","0.55K","0.00%"
"05/31/2020","74.000","74.000","74.000","74.000","0.72K","0.00%"
"05/24/2020","74.000","74.000","74.000","74.000","0.47K","0.00%"
"05/17/2020","74.000","74.000","74.000","74.000","0.50K","0.00%"
"05/10/2020","74.000","74.000","74.000","74.000","0.25K","0.00%"
"05/03/2020","74.000","74.000","74.000","74.000","0.88K","0.00%"
"04/19/2020","74.000","74.000","74.000","74.000","0.36K","0.00%"
"04/12/2020","74.000","74.000","74.000","74.000","0.74K","0.00%"
"04/05/2020","74.000","74.000","74.000","74.000","0.93K","0.00%"
"03/29/2020","74.000","74.000","74.000","74.000","1.05K","-1.33%"
"03/22/2020","75.000","75.000","75.000","75.000","1.37K","0.00%"
"03/15/2020","75.000","75.000","75.000","75.000","2.90K","0.00%"
"03/08/2020","75.000","75.000","75.000","75.000","1.66K","0.00%"
"03/01/2020","75.000","75.000","75.000","75.000","0.56K","0.00%"
"02/23/2020","75.000","75.000","75.000","75.000","1.42K","0.00%"
"02/16/2020","75.000","75.000","75.000","75.000","0.68K","0.00%"
"02/09/2020","75.000","75.000","75.000","75.000","0.27K","0.00%"
"02/02/2020","75.000","75.000","75.000","75.000","0.36K","2.74%"
"01/26/2020","73.000","72.500","73.000","72.500","0.37K","1.74%"
"01/19/2020","71.750","71.000","71.750","71.000","1.20K","1.06%"
"01/12/2020","71.000","71.000","71.000","71.000","0.50K","0.00%"
"01/05/2020","71.000","71.000","71.000","71.000","1.00K","0.00%"
"12/29/2019","71.000","71.000","71.000","71.000","0.25K","0.00%"
"12/22/2019","71.000","71.000","71.000","71.000","0.70K","0.00%"
"12/15/2019","71.000","70.300","71.000","70.300","1.00K","1.72%"
"12/08/2019","69.800","69.000","69.800","69.000","22.29K","1.16%"
"12/01/2019","69.000","69.000","69.000","69.000","0.51K","0.00%"
"11/24/2019","69.000","69.000","69.000","69.000","29.39K","0.00%"
"11/17/2019","69.000","69.000","69.000","69.000","0.75K","0.00%"
"11/10/2019","69.000","69.000","69.000","69.000","11.48K","0.00%"
"11/03/2019","69.000","69.000","69.000","69.000","0.76K","0.00%"
"10/27/2019","69.000","69.000","69.000","69.000","0.50K","0.00%"
"10/20/2019","69.000","69.000","69.000","69.000","0.43K","0.00%"
"10/13/2019","69.000","69.000","69.000","69.000","0.45K","0.00%"
"10/06/2019","69.000","69.000","69.000","69.000","1.25K","0.00%"
"09/29/2019","69.000","69.000","69.000","69.000","1.10K","0.00%"
"09/22/2019","69.000","68.500","69.000","68.500","2.25K","1.47%"
"09/15/2019","68.000","68.000","68.000","68.000","0.50K","0.00%"
"09/08/2019","68.000","68.000","68.000","68.000","0.10K","0.00%"
