"Date","Price","Open","High","Low","Vol.","Change %"
"12/25/2016","33.380","31.800","33.740","31.660","4.93M","5.43%"
"12/18/2016","31.660","32.510","33.040","31.400","15.98M","-2.88%"
"12/11/2016","32.600","31.720","33.490","31.050","25.59M","3.00%"
"12/04/2016","31.650","31.610","32.080","30.490","18.24M","-0.16%"
"11/27/2016","31.700","32.170","32.850","31.410","26.82M","-1.98%"
"11/20/2016","32.340","32.840","33.020","32.050","13.06M","0.53%"
"11/13/2016","32.170","31.400","34.500","30.850","26.33M","2.42%"
"11/06/2016","31.410","35.980","37.950","30.840","29.72M","-9.56%"
"10/30/2016","34.730","36.400","37.690","34.310","14.38M","-3.85%"
"10/23/2016","36.120","37.960","38.480","35.570","14.12M","-5.00%"
"10/16/2016","38.020","37.050","38.480","36.700","10.66M","2.78%"
"10/09/2016","36.990","36.350","37.500","35.810","10.92M","1.99%"
"10/02/2016","36.270","34.920","37.000","34.910","9.05M","3.93%"
"09/25/2016","34.900","34.790","35.950","33.900","15.51M","1.22%"
"09/18/2016","34.480","33.170","34.980","33.170","13.96M","2.71%"
"09/11/2016","33.570","34.000","35.230","33.010","13.48M","-3.26%"
"09/04/2016","34.700","35.790","36.090","34.180","7.34M","-2.25%"
"08/28/2016","35.500","35.060","37.010","34.300","13.48M","1.11%"
"08/21/2016","35.110","35.930","36.140","34.430","10.68M","-2.26%"
"08/14/2016","35.920","35.160","36.400","34.970","17.37M","2.45%"
"08/07/2016","35.060","35.940","36.990","34.700","14.92M","-2.45%"
"07/31/2016","35.940","34.840","36.290","34.000","17.57M","3.16%"
"07/24/2016","34.840","33.790","35.900","33.230","17.70M","3.05%"
"07/17/2016","33.810","33.190","33.990","32.840","14.06M","1.96%"
"07/10/2016","33.160","32.600","34.040","32.280","7.98M","1.72%"
