"Date","Price","Open","High","Low","Vol.","Change %"
"09/24/2017","58.75","59.32","60.36","58.25","567.76K","-2.20%"
"09/17/2017","60.08","63.22","63.23","57.49","5.26M","-1.31%"
"09/10/2017","60.87","58.27","63.24","57.40","2.73M","5.10%"
"09/03/2017","57.92","59.41","61.32","57.20","3.88M","-2.28%"
"08/27/2017","59.27","59.00","59.41","56.56","1.07M","0.70%"
"08/20/2017","58.86","59.40","59.41","57.73","1.86M","0.11%"
"08/13/2017","58.79","59.41","59.41","57.80","2.49M","-0.92%"
"08/06/2017","59.34","55.93","59.44","55.78","2.62M","6.37%"
"07/30/2017","55.78","55.31","56.53","55.08","3.22M","0.73%"
"07/23/2017","55.38","54.62","57.26","52.70","3.75M","3.21%"
"07/16/2017","53.66","49.15","53.66","48.96","3.70M","5.27%"
"07/09/2017","50.97","49.00","51.64","49.00","6.55M","1.37%"
"07/02/2017","50.28","50.30","51.89","48.37","1.21M","-0.04%"
"06/25/2017","50.30","49.00","51.00","48.05","2.45M","2.57%"
"06/18/2017","49.04","48.50","49.99","48.00","1.04M","1.53%"
"06/11/2017","48.30","48.20","48.88","46.64","1.85M","1.53%"
"06/04/2017","47.57","49.50","49.50","46.44","5.52M","-2.32%"
"05/28/2017","48.70","49.55","51.00","48.41","1.47M","-2.46%"
"05/21/2017","49.93","48.35","50.30","47.92","1.29M","0.89%"
"05/14/2017","49.49","52.00","52.00","48.26","3.01M","-0.88%"
"05/07/2017","49.93","49.05","52.90","47.99","4.29M","2.63%"
"04/30/2017","48.65","49.99","50.27","47.80","870.86K","-1.26%"
"04/23/2017","49.27","47.42","49.99","46.30","3.50M","4.76%"
"04/16/2017","47.03","46.61","48.89","46.52","2.10M","-0.13%"
"04/09/2017","47.09","46.26","48.34","46.09","3.31M","0.51%"
"04/02/2017","46.85","46.50","47.70","45.73","2.38M","-1.58%"
"03/26/2017","47.60","46.33","49.00","46.33","3.50M","0.83%"
"03/19/2017","47.21","50.00","50.29","44.50","13.63M","-5.24%"
"03/12/2017","49.82","50.33","50.33","48.76","740.48K","1.08%"
"03/05/2017","49.29","47.30","50.33","47.30","1.76M","3.62%"
"02/26/2017","47.57","46.18","48.58","45.00","2.55M","3.01%"
"02/19/2017","46.18","45.00","49.37","44.22","909.19K","2.62%"
"02/12/2017","45.00","46.20","46.40","44.45","3.00M","-2.20%"
"02/05/2017","46.01","50.50","50.50","45.40","4.23M","-6.94%"
"01/29/2017","49.44","49.00","50.64","48.00","4.31M","0.92%"
"01/22/2017","48.99","48.74","52.99","47.20","5.92M","0.70%"
"01/15/2017","48.65","51.34","51.34","47.00","1.61M","-4.01%"
"01/08/2017","50.68","52.43","53.00","49.72","2.00M","-3.98%"
"01/01/2017","52.78","52.10","54.73","49.93","1.67M","2.68%"
"12/25/2016","51.40","48.19","51.51","48.10","950.68K","6.66%"
"12/18/2016","48.19","50.36","51.77","47.01","2.64M","-4.27%"
"12/11/2016","50.34","52.50","53.64","49.66","2.31M","-3.10%"
"12/04/2016","51.95","49.12","52.02","48.50","1.44M","6.54%"
"11/27/2016","48.76","50.00","50.36","47.01","4.83M","-2.42%"
"11/20/2016","49.97","52.75","52.75","48.58","2.05M","-1.92%"
"11/13/2016","50.95","50.33","54.87","50.33","2.63M","1.39%"
"11/06/2016","50.25","55.50","57.99","45.00","5.35M","-8.54%"
"10/30/2016","54.94","56.50","58.36","54.50","1.98M","-3.68%"
"10/23/2016","57.04","58.08","59.47","56.51","1.93M","-1.64%"
"10/16/2016","57.99","58.91","61.05","56.67","2.58M","-1.46%"
"10/09/2016","58.85","59.37","64.29","57.56","2.56M","-0.91%"
"10/02/2016","59.39","58.50","59.89","56.86","1.33M","1.50%"
"09/25/2016","58.51","57.60","59.00","55.73","2.15M","1.58%"
"09/18/2016","57.60","53.66","60.05","53.63","3.53M","5.34%"
"09/11/2016","54.68","54.68","55.00","50.02","2.24M","-0.20%"
"09/04/2016","54.79","55.50","58.08","54.00","2.17M","-0.40%"
"08/28/2016","55.01","53.00","55.78","52.78","3.56M","3.79%"
"08/21/2016","53.00","50.00","53.50","50.00","1.07M","0.80%"
"08/14/2016","52.58","53.20","54.35","52.01","2.55M","-0.94%"
"08/07/2016","53.08","51.64","54.27","51.00","3.84M","3.39%"
"07/31/2016","51.34","49.20","51.56","48.02","3.59M","4.37%"
"07/24/2016","49.19","48.72","49.50","47.69","1.90M","0.82%"
"07/17/2016","48.79","47.17","49.35","47.00","1.21M","3.48%"
"07/10/2016","47.15","49.45","49.45","46.40","998.69K","-3.99%"
"07/03/2016","49.11","47.74","49.48","46.50","4.77M","2.98%"
"06/26/2016","47.69","46.25","47.99","45.05","4.92M","2.96%"
"06/19/2016","46.32","47.37","48.18","45.30","3.09M","-2.22%"
"06/12/2016","47.37","48.02","49.43","46.52","4.74M","-1.31%"
"06/05/2016","48.00","49.32","49.55","47.01","2.37M","-2.64%"
"05/29/2016","49.30","48.84","50.00","48.10","1.38M","1.02%"
"05/22/2016","48.80","48.50","49.50","47.62","2.12M","-0.69%"
"05/15/2016","49.14","48.89","50.70","48.51","3.33M","0.47%"
"05/08/2016","48.91","49.10","51.00","48.11","1.23M","-0.47%"
"05/01/2016","49.14","50.70","51.03","48.20","1.22M","-3.12%"
"04/24/2016","50.72","50.00","51.21","49.01","2.36M","1.02%"
"04/17/2016","50.21","48.86","50.40","46.06","3.76M","2.45%"
"04/10/2016","49.01","49.19","50.50","48.21","1.36M","-0.41%"
"04/03/2016","49.21","48.25","49.99","48.00","2.17M","2.39%"
"03/27/2016","48.06","47.36","48.76","46.01","4.00M","0.97%"
"03/20/2016","47.60","49.50","50.10","47.29","1.11M","-4.13%"
"03/13/2016","49.65","50.10","51.12","48.51","4.05M","-0.66%"
"03/06/2016","49.98","52.24","52.80","49.85","2.86M","-4.36%"
"02/28/2016","52.26","51.99","52.98","51.20","2.26M","1.16%"
"02/21/2016","51.66","50.50","51.90","50.12","3.48M","1.39%"
"02/14/2016","50.95","51.61","53.49","50.37","4.05M","-1.28%"
"02/07/2016","51.61","54.67","54.67","51.00","3.38M","-5.60%"
"01/31/2016","54.67","52.80","54.71","52.00","1.98M","3.01%"
"01/24/2016","53.07","52.34","54.10","52.01","1.69M","1.43%"
"01/17/2016","52.32","52.63","53.45","50.00","2.67M","-0.70%"
"01/10/2016","52.69","53.83","54.99","51.01","2.88M","-1.29%"
"01/03/2016","53.38","52.55","54.94","51.50","4.05M","0.23%"
