"Date","Price","Open","High","Low","Vol.","Change %"
"10/30/2016","34.46","34.69","35.00","34.00","2.25M","-0.66%"
"10/23/2016","34.69","34.71","35.29","34.06","3.98M","-0.03%"
"10/16/2016","34.70","33.83","35.15","33.61","3.12M","2.57%"
"10/09/2016","33.83","34.01","34.52","33.50","2.57M","0.68%"
"10/02/2016","33.60","33.45","34.20","33.20","6.80M","0.75%"
"09/25/2016","33.35","33.90","34.58","33.00","3.75M","-1.97%"
"09/18/2016","34.02","33.89","35.28","33.01","4.72M","0.38%"
"09/11/2016","33.89","33.50","35.64","33.02","2.89M","-3.67%"
"09/04/2016","35.18","36.99","37.00","34.98","2.96M","-4.19%"
"08/28/2016","36.72","36.50","37.46","35.35","2.21M","1.94%"
"08/21/2016","36.02","37.00","37.49","35.45","2.48M","-3.17%"
"08/14/2016","37.20","35.60","37.49","35.50","3.53M","2.45%"
"08/07/2016","36.31","35.48","36.50","35.00","4.10M","2.28%"
"07/31/2016","35.50","35.01","35.81","33.96","4.06M","1.40%"
"07/24/2016","35.01","35.50","36.25","34.60","2.75M","-2.99%"
"07/17/2016","36.09","36.51","36.67","35.25","2.79M","-1.42%"
"07/10/2016","36.61","33.74","37.50","33.52","4.37M","9.32%"
"07/03/2016","33.49","34.02","34.16","31.99","2.67M","-1.47%"
"06/26/2016","33.99","33.95","35.23","32.10","3.89M","0.12%"
"06/19/2016","33.95","34.88","36.00","33.64","2.58M","-2.67%"
"06/12/2016","34.88","38.30","38.30","34.35","3.62M","-8.26%"
"06/05/2016","38.02","37.80","38.47","37.61","1.43M","0.11%"
"05/29/2016","37.98","38.62","38.98","37.70","1.39M","-1.66%"
"05/22/2016","38.62","37.99","38.94","37.50","1.90M","2.36%"
"05/15/2016","37.73","38.15","38.89","37.40","1.51M","-1.64%"
"05/08/2016","38.36","37.26","38.49","36.60","3.01M","2.98%"
"05/01/2016","37.25","37.90","38.72","37.01","1.17M","-1.84%"
"04/24/2016","37.95","38.85","38.85","37.51","2.52M","-2.37%"
"04/17/2016","38.87","37.99","39.60","37.05","1.44M","2.26%"
"04/10/2016","38.01","36.52","38.33","36.24","2.14M","3.01%"
"04/03/2016","36.90","36.21","37.00","35.83","1.92M","1.32%"
"03/27/2016","36.42","35.56","37.48","35.55","5.93M","1.65%"
"03/20/2016","35.83","36.49","36.64","35.54","1.33M","-1.81%"
"03/13/2016","36.49","36.25","37.30","35.39","4.92M","-0.05%"
"03/06/2016","36.51","37.57","37.98","35.95","3.36M","-3.05%"
"02/28/2016","37.66","37.86","38.80","37.41","2.58M","-0.76%"
"02/21/2016","37.95","37.80","39.79","37.50","3.96M","1.52%"
"02/14/2016","37.38","38.00","38.42","36.90","1.97M","-1.53%"
"02/07/2016","37.96","38.51","39.03","37.50","994.93K","-1.04%"
"01/31/2016","38.36","38.09","40.90","37.90","2.04M","0.58%"
"01/24/2016","38.14","39.01","39.41","37.23","1.98M","-2.23%"
"01/17/2016","39.01","37.33","39.70","37.13","1.82M","4.50%"
"01/10/2016","37.33","39.37","40.05","36.00","3.74M","-5.16%"
"01/03/2016","39.36","43.50","43.69","38.67","3.70M","-9.60%"
